CRSP_SPvwx,DFY,tbl,ntis,TMS,log_DP,log_EP,lty,bm,infl,log_DY,log_DE,svar,ltr,DFR
0.029705007163000063,0.005499999999999998,0.0159,0.03194560831205994,0.0104,-2.8426959960239455,-2.317884130283215,0.0263,0.7518741186075856,-0.006325099999999972,-2.817767409758933,-0.5248118657407306,0.0020918885308699995,0.015350583512000027,0.003565620947999948
0.0238289028380001,0.005600000000000004,0.017,0.02767123557760243,0.008899999999999998,-2.845710987068744,-2.367123614131617,0.0259,0.7387150878728214,0.007602983050671641,-2.821789311204632,-0.478587372937127,0.0015395943088399996,0.014047693070999845,-0.009744615054999572
-0.0177144334499999,0.0057,0.0171,0.030943053693622904,0.010599999999999998,-2.8287408828502825,-2.3416428202452466,0.0277,0.748678910609364,0.00752672775144303,-2.845710987068744,-0.48709806260503563,0.00103641333654,-0.021869182000000098,0.027965023856000082
0.08431799511200011,0.0053999999999999986,0.0209,0.02642572389670278,0.007000000000000003,-2.9361930553816453,-2.404314022417822,0.0279,0.6940733127783488,-1.5605006400409849e-06,-2.8567147348926882,-0.531879032963823,0.0017150964574799998,0.004563610920000016,0.0009443557880000064
-0.04828167337599998,0.004499999999999994,0.020099999999999996,0.023785718253925885,0.009300000000000003,-2.886819356291797,-2.3425178033294167,0.0294,0.7624968735484332,-0.00501882872163073,-2.9361930553816453,-0.5443015529623804,0.0015927152984900003,-0.01624434812800002,0.0010158425280000216
-0.04524796946800003,0.004599999999999993,0.021099999999999997,0.02722848120168336,0.009000000000000001,-2.833213344056216,-2.263587462525693,0.0301,0.7954969059867293,0.007526756550246372,-2.879752189068704,-0.5696258815305231,0.0028338968669399996,-0.00340532457999998,-0.013722484460000128
-0.0365916688000002,0.0059000000000000025,0.0179,0.025540235474649727,0.010500000000000002,-2.799940112501737,-2.2145036249445718,0.0284,0.8082108771398273,0.006227464567310159,-2.833213344056216,-0.5854364875571654,0.0022887400368400003,0.03308947671200002,0.0014890269030001235
0.05892592876700009,0.006100000000000001,0.016,0.02455225999800715,0.0114,-2.8396832412712265,-2.2909640445600172,0.0274,0.7597009611961553,-0.0024891449863762016,-2.7790334276824233,-0.5487191967112094,0.0014237256071099997,0.02311449304399993,0.00958182674400021
0.08509148344999984,0.006499999999999999,0.0103,0.021990538824217438,0.017499999999999998,-2.908349770191573,-2.3575188118118833,0.0278,0.8049158182596949,-4.6141904019858515e-06,-2.825984396913065,-0.5508309583796898,0.0011747168718600001,0.03910565887999984,-0.002633601351999859
0.08261687792000005,0.0059000000000000025,0.0064,0.018296141571728215,0.0208,-3.0029475599671667,-2.4113367986266443,0.0272,0.7324678439720566,0.0024735514498248623,-2.9220486145497353,-0.5916107613405225,0.00213631474385,0.01793575517599999,-0.019269265211999898
0.10358429524000012,0.0058,0.0101,0.016907678786165378,0.017,-3.090114379045762,-2.508392933646734,0.0271,0.6777451034788882,-0.0037213194684500017,-2.989248715609005,-0.5817214453990283,0.0024814238384800007,0.008742008240000043,0.0010884205599999142
0.11801982857299986,0.005500000000000005,0.0115,0.025978578830083983,0.0157,-3.151180812096849,-2.56411590832314,0.0272,0.604119785355721,-0.0037383921378795204,-3.043594363410869,-0.5870649037737093,0.0025995305185500008,0.004486330400000016,0.0037347366000000104
0.019308652159999884,0.0045999999999999965,0.0128,0.026950742850434122,0.016,-3.154815821701274,-2.5143123746267504,0.0288,0.6077617769099342,0.0,-3.1382774072609414,-0.6405034470745232,0.00569235910375,-0.023287914574000146,0.016402386786000256
0.12066990560000002,0.0046,0.0141,0.024390767020944962,0.0152,-3.263227887093878,-2.5449221468977776,0.0293,0.5516416323275289,0.0,-3.148426023602503,-0.7183057401961003,0.0020077294414399998,-0.0002555155479999627,0.0012501860699998257
0.058914163306999834,0.0046,0.0207,0.024774610416945588,0.0091,-3.294235218253177,-2.5411898961121624,0.0298,0.5336247910505336,0.004976612415889647,-3.231877357209802,-0.7530453221410142,0.009110181248970001,-0.0025756497839999337,0.0022313081920000144
0.04000088776999977,0.004700000000000003,0.0254,0.02524510427758901,0.0040999999999999995,-3.3225764270462284,-2.5307986430446556,0.0295,0.5098280098280098,-0.0012460845067501225,-3.2819651256613627,-0.7917777840015727,0.005136636491769997,0.013571590239999987,-0.0024648976599999095
0.06614674122999986,0.0050000000000000044,0.0225,0.026654930784803705,0.007800000000000001,-3.3330299332513715,-2.5755248837086233,0.0303,0.5310771996326619,-1.5490291601638617e-06,-3.269151260372648,-0.7575050495427482,0.0033512541063199994,-0.006922325265999896,0.005159170481999875
-0.03205182728,0.0049999999999999975,0.024900000000000002,0.025460547821250703,0.0049999999999999975,-3.2617224351367846,-2.568575254576839,0.0299,0.5515645927188604,0.012405397229957149,-3.29336467685894,-0.6931471805599453,0.003776785117560001,0.013675303524999904,-0.021823655884999793
-0.036910777600000055,0.0051,0.028399999999999998,0.029129906415691496,0.004,-3.2046446049402513,-2.573141587491513,0.0324,0.5719095213045766,0.007342499931723978,-3.2397435284180096,-0.6315030174487385,0.0025215151631000003,-0.034405215850000226,0.005662767978000249
0.028235638016000042,0.006200000000000004,0.0321,0.025968700995852984,0.0024000000000000063,-3.2892164467352867,-2.616389268666299,0.0345,0.5441768274370833,0.008515019082699915,-3.260525063334708,-0.6728271780689877,0.0043170946320999996,-0.028771080961999984,-0.0022082838979998742
-0.053847355264000085,0.0076999999999999985,0.0308,0.026252373051082373,0.0022999999999999965,-3.2385651056071607,-2.5629110824947325,0.0331,0.5998188749183885,0.007244879742674959,-3.294980151452037,-0.6756540231124282,0.002327967788019999,0.03469725239999999,-0.0003681263499999421
0.07569794660299989,0.007199999999999998,0.0329,0.030350990396159343,0.0032000000000000015,-3.3098677084259727,-2.6283485658611463,0.0361,0.5658765324166981,0.011977642547102985,-3.2385651056071607,-0.681519142564826,0.0012765976945200005,-0.04200885907999996,-0.003789214820000053
-0.10431941065299999,0.008099999999999996,0.0353,0.03411009375912244,0.0011000000000000038,-3.182306140086476,-2.5034653551777684,0.0364,0.6241507779969319,0.007104761644415758,-3.2926753078855997,-0.6788407849087074,0.00432685211539,0.003669533767999944,-0.006172589717999943
-0.06474349182100003,0.012200000000000003,0.0304,0.03465249582245668,0.0019000000000000024,-3.1064138030060633,-2.4737166784944566,0.0323,0.6536757786499575,0.003527300000000011,-3.1654043292838727,-0.6326971245116066,0.00917151470159,0.0802081284499998,0.024056201355000084
0.05410025238800009,0.010499999999999995,0.013000000000000001,0.028763281305552606,0.019099999999999995,-3.169068194102598,-2.5958249407681735,0.0321,0.6685916375682693,0.014042075005530563,-3.117649876272989,-0.5732432533344243,0.00198983487835,0.01173146320000007,-0.007281206768000148
0.0740911004,0.009800000000000003,0.0083,0.021255083948884434,0.024099999999999996,-3.2638602427382324,-2.7369792282189436,0.0324,0.6246601698105315,0.003468868394609803,-3.191926332178648,-0.5268810145192884,0.0017990179692700002,0.002402630239999981,0.013173987745999982
0.1067466583250003,0.007800000000000001,0.024399999999999998,0.013849507393254188,0.013600000000000001,-3.3651008774939406,-2.855431991855774,0.038,0.5613711966020786,-1.3287172899723032e-06,-3.2638602427382324,-0.509668885638167,0.0017120072360699997,-0.0809706388100001,0.025009618650000065
0.10387611555200005,0.007699999999999992,0.0277,0.02348824721075824,0.010499999999999999,-3.4515283083605306,-2.9498875941716123,0.0382,0.511779319797824,-1.3287172899723032e-06,-3.3536064980682054,-0.5016407141889182,0.00309232943154,0.0073956226400000435,0.007993115729999722
0.008518118854999868,0.007199999999999998,0.027999999999999997,0.02483264990534871,0.012300000000000005,-3.44432180829591,-2.880678628690505,0.0403,0.5168602815309701,-1.3287172899723032e-06,-3.4401645497102153,-0.563643179605405,0.0019121786993300004,0.005312530879999944,-0.003928858055999962
0.0552451513329999,0.0058,0.0321,0.02677493052822546,0.009800000000000003,-3.4862981823349153,-2.844738370565463,0.0419,0.483219390926041,0.006908414662739393,-3.433085735028984,-0.6415598117694521,0.0018253147183299998,-0.011206344150000103,-0.012922553097999834
-0.02870667971999985,0.006600000000000002,0.0404,0.03032663932414419,0.0025000000000000022,-3.447616940217251,-2.808383524317137,0.0429,0.4923378926038501,0.0045726971343449385,-3.4751869569098446,-0.6392334159001143,0.003313809627429999,-0.0038352897799999175,-0.0029431776440002055
0.05210854657999975,0.006999999999999999,0.0449,0.02266657146681858,-0.00020000000000000573,-3.4881935794230414,-2.871679624884012,0.0447,0.45778379651436646,0.0034149000000001095,-3.4366278186416563,-0.6165139545390295,0.0014167110369300005,-0.013024951850000188,0.03335756345000018
-0.076972755547,0.007599999999999996,0.0331,0.025399289455909323,0.008,-3.3508080012835433,-2.792666052966421,0.0411,0.5497980830049141,-1.2927690000719139e-06,-3.4298215732011346,-0.5581419483171222,0.0030022774936499987,0.06092604313600014,-0.017737617200000333
0.03011895022400024,0.008099999999999996,0.0246,0.024180530763944576,0.0161,-3.3738174006459962,-2.8599195778430353,0.0407,0.5291748618525803,0.00793578918460991,-3.3456666017831247,-0.5138978228029608,0.0015674426783099998,0.015205989680000087,-0.005461934538000035
-0.05914007025399992,0.007599999999999996,0.0248,0.02823779472720289,0.0139,-3.312226043244318,-2.795265430910811,0.0387,0.5843417106215741,0.0011267999999999834,-3.373817400645996,-0.5169606123335067,0.003325992709590001,0.03757734079999997,-0.006414165146999773
0.08543032325000022,0.0075,0.0225,0.02274001562785402,0.0155,-3.3945083935113587,-2.877547781177852,0.038,0.5504229651398789,0.005619835525759953,-3.312226043244318,-0.5169606123335067,0.0021012171798200003,0.01825673559200003,-0.014126873832000175
0.12302928581999972,0.008,0.0239,0.02278599920715289,0.015799999999999998,-3.5126219479699685,-3.0471388301355513,0.0397,0.5466798693525264,0.0,-3.3996497930117777,-0.46548311783441737,0.0016816656058699997,0.005352381799999861,0.027753696880000067
-0.006580274283999987,0.007000000000000006,0.0233,0.02251497021573128,0.017099999999999997,-3.5061454411376034,-3.0602707946915624,0.0404,0.5408211006491607,0.0011191999999999869,-3.512621947969969,-0.445874646446041,0.0019273824866699997,-0.0007042532499998977,-0.013998532030000232
0.03175511042000001,0.006699999999999998,0.022799999999999997,0.025548271140300696,0.017500000000000005,-3.5277101536730893,-3.085513036296195,0.0403,0.5275167210963905,0.005579776141293236,-3.4958889409704144,-0.4421971173768944,0.0018358937185500002,0.012582658429999949,0.004041717890000074
0.07088952067999998,0.0068000000000000005,0.026000000000000002,0.022919403299226877,0.0155,-3.5672989945893465,-3.110375589205707,0.0415,0.5059222583910058,0.0,-3.497557115502402,-0.45692340538363985,0.0009907661160699999,-0.007477772499999924,0.020372940043999588
-0.028204632342999858,0.006500000000000006,0.027200000000000002,0.02469778343323647,0.0126,-3.529096110513327,-3.0271331740051814,0.0398,0.5457245915552726,0.004444427284060248,-3.557446698146335,-0.5019629365081453,0.0013507473139800004,0.03441038517400008,-0.0058688370140000945
-0.21321595000000004,0.00739999999999999,0.0273,0.02709096507855056,0.012799999999999995,-3.2800713858951203,-2.7586227747378422,0.0401,0.6873574686431015,0.0022123999999998922,-3.5193399355679618,-0.5214486111572781,0.016861459503539997,0.005140153327999775,0.006422926672000173
0.026446396640000147,0.007100000000000002,0.0278,0.02986553784138578,0.012000000000000004,-3.297793639731961,-2.7688636624999825,0.0398,0.666344260596221,0.007717135731249769,-3.2704094749833836,-0.5289299772319787,0.003795778211600788,0.013742506637000051,0.00804977245799976
0.12304880480000002,0.0068000000000000005,0.0287,0.01932095156086341,0.0108,-3.3885987898258336,-2.8445291074806884,0.0395,0.5916270510657875,-0.002194195055070014,-3.2740395537238536,-0.5440696823451451,0.005270773408195311,0.014054451740000085,0.001317705227999788
0.0542157958399998,0.0068999999999999895,0.028900000000000002,0.013752751639743549,0.011199999999999995,-3.4327861834730404,-2.8872221489932683,0.0401,0.587528570591338,0.0032949122042891243,-3.379252927407596,-0.5455640344797723,0.0014518383795676382,0.0016005499279998503,0.009234375354000068
0.04162438983200012,0.006099999999999994,0.029900000000000003,0.01778113881692874,0.010799999999999997,-3.4509971370329398,-2.8939821307975744,0.0407,0.5672815753734721,0.004371600000000031,-3.409796665248342,-0.5570150062353652,0.0008869144923829082,0.0029993247560000658,0.0009747999799998297
0.03312475405999993,0.005299999999999999,0.0338,0.010458638460632193,0.007200000000000005,-3.479498232075913,-2.8962467223391855,0.041,0.547223624776539,0.00435260000000004,-3.4464619818675484,-0.5832515097367278,0.001186615971968028,0.005608592603999929,-0.0016133051439999324
0.0470695801390002,0.0049999999999999975,0.0352,0.008938386990448308,0.006499999999999999,-3.493579301687392,-2.9264728420228114,0.0417,0.5255914542237368,0.004339574136424051,-3.448315304639226,-0.5671064596645803,0.003887264299793279,0.0018852479560000912,0.001100317053999822
0.05533704886399993,0.004500000000000004,0.0354,0.017686041688575974,0.006999999999999999,-3.523326388280894,-2.938883409321839,0.0424,0.5236754417243542,0.0010793312582875192,-3.471886477076132,-0.5844429789590556,0.00036975203409203816,0.0011922956979999455,0.006666973026000056
0.033944213959999914,0.004399999999999994,0.0348,0.02034544066088769,0.007100000000000002,-3.5358311076703948,-2.937364053339379,0.0419,0.5122068550811786,0.0032368261073600912,-3.5020941681751205,-0.5984670543310151,0.0008783831677445011,0.016690592149999572,-0.0021211227099995345
0.030447391399999857,0.0040000000000000036,0.0353,0.02029283396200371,0.0068000000000000005,-3.5409593240373143,-2.9355689547169472,0.0421,0.4865371214457886,0.003223994926413898,-3.510933556048667,-0.6053903693203669,0.0007953303586425886,0.007815607999999807,0.003222362404000423
0.006776307152000172,0.003699999999999995,0.0384,0.02305375692524803,0.0039000000000000007,-3.5234150143864045,-2.9245785132977007,0.0423,0.4872273002871426,0.004288333908597064,-3.5166666314682695,-0.5988365010887039,0.0007511228990035443,0.00902533192999977,0.004413130470000137
0.01871926675399993,0.003600000000000006,0.0393,0.019147266890257697,0.0029,-3.520112673677798,-2.9129079229185777,0.0422,0.469489904954727,0.0010677999999999521,-3.503612387090225,-0.6072047507592206,0.0007036296082973602,0.010834790240000114,-0.0006166914920000544
-0.02355593171199999,0.0038999999999999937,0.038,0.01755078031940982,0.004299999999999998,-3.472894129499897,-2.8553296301059587,0.0423,0.480858956487679,0.010650803623601046,-3.496855811513531,-0.6175644993939382,0.002325898196766681,0.010131890455999937,-0.008533180959999997
0.06967651399999997,0.0039000000000000076,0.0392,0.016840036107083383,0.0040999999999999995,-3.5210390042975073,-2.893935236054553,0.0433,0.4485374712544864,0.0010509351711776027,-3.4539182280408913,-0.6271037682429539,0.0009285012922380069,-0.0025059102760000007,0.002302821985999959
0.02637043367900027,0.0034000000000000002,0.0438,0.020768512543726952,0.0011999999999999997,-3.5258197209687805,-2.879717904098889,0.045,0.43063780616140146,0.006321378084858109,-3.4987332467832086,-0.6461018168698913,0.0006311635084106437,-0.011289309427999994,-0.004720129894000058
-0.036973680550000054,0.0040000000000000036,0.045899999999999996,0.016728330125890357,0.00010000000000000286,-3.4687663782095144,-2.8159916529399567,0.046,0.49017593563805056,0.009409261778960065,-3.5040006735741405,-0.6527747252695579,0.0014198778760435326,-0.0065801439999998435,-0.008390879326000134
-0.04990805543199994,0.0051,0.045,0.01707785924318335,0.002700000000000001,-3.399311033543267,-2.7421389554415994,0.0477,0.5209746006206183,0.008293422602210887,-3.4509405942569136,-0.6571720781016673,0.0027879474032295334,-0.013743369472000055,0.015436079331999975
-0.09650340774999999,0.0059999999999999915,0.0537,0.016858335137052437,-0.005699999999999997,-3.2768182450203582,-2.6315101239798757,0.048,0.5854924956730645,0.010278472304163122,-3.378331243074072,-0.6453081210404822,0.005779329483436073,0.00817199050399986,-0.03609465070799989
0.04991845789599991,0.007899999999999997,0.0496,0.017185979638417673,-0.0040999999999999995,-3.3318311204141913,-2.672345222427378,0.0455,0.5769451055759905,0.005088029017239926,-3.283762717373169,-0.6594858979868133,0.003948134947090635,0.04927902372800008,-0.004647862948000014
0.12295779596000012,0.007199999999999998,0.0426,0.014930902704625538,0.0029,-3.4373186900761494,-2.806413818393425,0.0455,0.5495507979399062,0.0030400520329099123,-3.321432413193293,-0.6309048716827245,0.0016470278508183972,0.012620261267999977,0.023355986081999847
0.005760840500000031,0.007100000000000002,0.0354,0.010149862562818258,0.015300000000000001,-3.4421848797273227,-2.8335443785419976,0.0507,0.5532048450468463,0.008077822144403557,-3.43731869007615,-0.6086405011853248,0.0027981698012483577,-0.06306045088799994,0.009161519305999954
0.06651438396800002,0.0075,0.044199999999999996,0.0055949699287714105,0.007500000000000007,-3.5001331934486815,-2.904009989170796,0.0517,0.5135648457902575,0.010010973600933282,-3.4353120004395605,-0.5961232042778858,0.0008736087677706381,-0.0020564571519999797,0.014885520174000022
-0.0030451016650000495,0.007399999999999997,0.049699999999999994,0.014249026928517497,0.0059000000000000025,-3.497648462902272,-2.895880841004709,0.0556,0.525792445117168,0.00892411570048579,-3.5001331934486815,-0.6017676218975627,0.001670584098116792,-0.040745267199999824,-0.0017830159360001652
-0.06614532880000012,0.00739999999999999,0.051699999999999996,0.01257013027606758,0.004300000000000005,-3.4202242567168493,-2.8082503662007268,0.056,0.5668098064638919,0.011786973757898611,-3.4874269088307335,-0.6119738905161228,0.0026992452002392443,0.007568654688000054,0.01187822398299998
0.10414002668200006,0.00789999999999999,0.0552,0.01204878555190894,-0.001799999999999996,-3.5056879538114414,-2.883566287274844,0.0534,0.5307418133214524,0.01164768753078338,-3.406756039665983,-0.6221216665365976,0.002493610578519571,0.05072085503000001,-0.030407707638000048
0.030297937958000176,0.008200000000000006,0.0519,0.01828627229543216,0.0011999999999999997,-3.5229573417895956,-2.8980960690957818,0.0531,0.5091954391476721,0.010557092968468407,-3.4923987216927586,-0.624861272693814,0.001341254014703429,0.018099698434000056,0.03170912852800001
0.011380668163999852,0.007800000000000001,0.0596,0.031947724530355645,0.0001999999999999988,-3.521366276817067,-2.8921063637083733,0.0598,0.5049006622516556,0.01234160078016755,-3.5098423997117676,-0.6292599131086942,0.0008653439660643666,-0.07460217940400005,0.013954734124000057
-0.023860263295999884,0.006600000000000009,0.0602,0.03941822123810828,0.001800000000000003,-3.488755204305239,-2.858857054052993,0.062,0.5570402360285629,0.014991097209195337,-3.511641726925072,-0.6298981502522459,0.0017439975551587776,-0.015503006520000029,-0.006772945479999959
-0.037324545237999884,0.007199999999999998,0.0644,0.04513985911310505,-0.0020999999999999977,-3.4409709034041898,-2.817273111116116,0.0623,0.596777333684536,0.015695120750200964,-3.479124311244278,-0.6236977922880739,0.0017295465754487,0.01282810477999985,0.0007465836450002428
-0.04684864810599987,0.00910000000000001,0.0709,0.04831704807869861,-0.0032000000000000084,-3.386486531145586,-2.7606329863196324,0.0677,0.6408884625318231,0.013642472632509506,-3.43460145511871,-0.6258535448259536,0.004115472091783725,-0.05220471551899997,0.026340339918999867
-0.009798906687999986,0.009300000000000017,0.0782,0.03426059718260288,-0.009500000000000008,-3.3718685107902746,-2.768036855704809,0.0687,0.6510820130941076,0.015247153413903813,-3.3833169563843075,-0.6038316550854652,0.0024264144617099043,0.004436121259999926,-0.05236531578199999
-0.0261492597759998,0.007900000000000004,0.0663,0.03584588974233109,-0.00019999999999999185,-3.341958497480081,-2.7675806432176713,0.0661,0.6903267690975978,0.01413750980559847,-3.368708950499906,-0.5743778542624098,0.0030893484189600177,0.04929268823599986,0.0007262774190002208
-0.1890899090999999,0.0076999999999999985,0.0668,0.042221272536130595,0.004100000000000006,-3.129735253077138,-2.5782385895802196,0.0709,0.7933814170555791,0.01567865934308177,-3.338808888577185,-0.5514966634969183,0.012418442369067336,-0.04175488397599991,0.000958294725999953
0.15717296327999986,0.013000000000000012,0.061200000000000004,0.03796451798776979,0.0068000000000000005,-3.2732927622451475,-2.75434970395919,0.068,0.7129147604774675,0.010297553203622467,-3.1265955330724697,-0.5189430582859575,0.005071545782281653,0.05342200809200004,0.027553560308000158
0.0961367070079997,0.014799999999999994,0.0487,0.03153647360130693,0.016099999999999996,-3.385584682294441,-2.888312024933154,0.0648,0.6464263576979926,0.013585209750101468,-3.29548067722051,-0.49727265736128706,0.002464049025675956,0.05837217239600001,0.028861691795999844
0.08952181528000014,0.012500000000000011,0.0338,0.026390061470885174,0.025500000000000002,-3.4800942999857396,-2.9557679890008464,0.0593,0.6338113825093712,0.005870025466889972,-3.3952465932061786,-0.5243263109848932,0.0014852037604614007,0.0878360165719998,-0.04700509226799987
-0.00671576789799988,0.011099999999999999,0.0475,0.027151735757879464,0.016600000000000004,-3.4739945860581387,-2.9306923736142396,0.0641,0.6432210427093387,0.01415532360384919,-3.4800942999857396,-0.543302212443899,0.0017713710043106752,-0.04432377998199999,0.015283015553999912
-0.013285002160000059,0.011499999999999996,0.046900000000000004,0.027800351312739984,0.012899999999999995,-3.4635012649983103,-2.896491728037949,0.0598,0.6460848296306315,0.005754904570800079,-3.477236079982309,-0.5670095369603609,0.0034939210391090503,0.07166622251999977,-0.02964288981999985
0.038785265999999874,0.011300000000000018,0.0401,0.033892573326905526,0.019600000000000006,-3.5041772155818185,-2.8853886023404196,0.0597,0.6439002471354752,0.007353981581024183,-3.4667533003846875,-0.6187886132413987,0.003711175022896455,0.01637396464399976,0.03780316905000003
0.050018397932000136,0.009999999999999995,0.0373,0.03174917698695752,0.024,-3.553018687037596,-2.915115677772882,0.0613,0.6459019878813649,0.007297604305781524,-3.5041772155818185,-0.6379030092647141,0.0013237135407276072,-0.005775485391999902,0.01555785064799975
-0.00028282974400017924,0.009699999999999986,0.0391,0.0343242650151187,0.021599999999999994,-3.5524588288537085,-2.8873894630483035,0.0607,0.6540154785098437,0.008053508951808563,-3.5530186870375955,-0.6650693658054049,0.0015177952032027883,0.023079376149999886,-0.01015735408999996
0.03210718303000015,0.0087,0.0466,0.03299210915721492,0.013999999999999999,-3.5740657958123547,-2.8906431651444042,0.0606,0.6373850011014718,0.00958275104738604,-3.5427342789617136,-0.6834226306679505,0.0016561977245242061,0.01605877008799994,-0.002705483127999786
0.0684240304399999,0.008499999999999994,0.0507,0.0342805004703352,0.0092,-3.6205362359327014,-2.911690145829652,0.0599,0.5956745946157919,0.008703522048087109,-3.5548958797046346,-0.708846090103049,0.00186389541868237,0.0225633295640002,0.01227405983999974
-0.05749582395999997,0.00739999999999999,0.060899999999999996,0.03670740406489394,0.0076999999999999985,-3.5541830302154604,-2.797281334830153,0.0686,0.6760181280953933,0.019564906769199197,-3.6110873467347684,-0.7569016953853078,0.0033377628904636665,-0.022797048507999906,0.02417062261799996
