1.953526916794239510e+00
1.191728235732856911e+00
8.607149536981795190e-01
6.767481929160497067e-01
5.182678571588152927e-01
4.514163018252677628e-01
3.595149266329946691e-01
3.039545534438489183e-01
2.416352656810510924e-01
