9.193151778839029342e-01
7.349943841360652153e-01
6.625205270672012148e-01
5.736963987982497404e-01
5.743156760676906281e-01
5.413752275417001991e-01
5.277514176542772439e-01
5.176547930489024951e-01
5.154466445169559874e-01
