1.027431039724883366e+00
8.048576607472821554e-01
7.041096839201942403e-01
6.707834582677207891e-01
6.538550330821741863e-01
6.276517817218015827e-01
6.188154173908300137e-01
6.114533581277056262e-01
6.083524528210038085e-01
