1.164282388952848635e+00
6.667400364444795446e-01
4.144661616907712176e-01
3.060028646358444182e-01
2.354423900772222022e-01
1.766207697135334376e-01
1.375415031164791413e-01
1.092472867681644338e-01
8.614747110171186439e-02
