1.557278965817692651e+00
1.059648192195358218e+00
7.877225295992422716e-01
7.088464939663866593e-01
5.989310250074906250e-01
4.876754525069067481e-01
4.378330929932235938e-01
4.346333287998592199e-01
3.918907148535942797e-01
