1.345541399490195467e+00
1.123526984629461767e+00
9.531012955124035235e-01
8.515304644583303606e-01
7.964850370255555090e-01
7.064834849015971807e-01
6.897150194108898624e-01
6.583672175233155066e-01
6.548049875693480182e-01
