2.859622655969944027e+00
1.722437818847494695e+00
1.173710000633592765e+00
7.839816380019493103e-01
5.865038228064847203e-01
4.663251711381781739e-01
3.228039352230724912e-01
2.024204596621468344e-01
1.350121686018874168e-01
