1.567938462707405334e+00
1.102565636973775076e+00
9.599480681767260659e-01
9.461874781629900921e-01
8.711219213560877916e-01
8.414006693846870499e-01
8.109867192021620319e-01
7.940082798635742511e-01
8.108135237963466357e-01
