9.354944157937994387e-01
7.913369333357864743e-01
7.197131078679467331e-01
6.656053531923962208e-01
6.528434785419208186e-01
6.295229191458175944e-01
6.137091763252716659e-01
6.076694374585631664e-01
6.072653029657825163e-01
